participant.id_in_session,participant.code,participant.payoff,player.id_in_group,player.P1,player.P2,player.payoff,subsession.round_number,subsession.treatment_type,subsession.num_initial_points,subsession.X,subsession.Y,subsession.Z,subsession.subsession_pk,session.code,session.label
4,qoainqa5,631,4,30,30,20,6,1,300,60,30,20,826,lhgco7bc,D2S3b
5,atxuba9s,668,5,30,30,20,6,1,300,60,30,20,826,lhgco7bc,D2S3b
6,1debjyhj,648,6,60,60,10,6,1,300,60,30,20,826,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,60,60,10,6,1,300,60,30,20,826,lhgco7bc,D2S3b
8,ng500p60,686,8,30,30,20,6,1,300,60,30,20,826,lhgco7bc,D2S3b
9,jepwczwl,586,9,31,31,19,6,1,300,60,30,20,826,lhgco7bc,D2S3b
10,08a1z4jw,686,10,60,60,10,6,1,300,60,30,20,826,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,40,40,5,7,1,300,40,15,15,827,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,15,15,15,7,1,300,40,15,15,827,lhgco7bc,D2S3b
3,bf87nnsw,636,3,40,40,5,7,1,300,40,15,15,827,lhgco7bc,D2S3b
4,qoainqa5,631,4,15,15,15,7,1,300,40,15,15,827,lhgco7bc,D2S3b
5,atxuba9s,668,5,15,15,15,7,1,300,40,15,15,827,lhgco7bc,D2S3b
6,1debjyhj,648,6,40,40,5,7,1,300,40,15,15,827,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,15,15,15,7,1,300,40,15,15,827,lhgco7bc,D2S3b
8,ng500p60,686,8,15,15,15,7,1,300,40,15,15,827,lhgco7bc,D2S3b
9,jepwczwl,586,9,37,37,-7,7,1,300,40,15,15,827,lhgco7bc,D2S3b
10,08a1z4jw,686,10,40,40,5,7,1,300,40,15,15,827,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,15,15,15,8,1,300,25,15,15,828,lhgco7bc,D2S3b
3,bf87nnsw,636,3,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
4,qoainqa5,631,4,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
5,atxuba9s,668,5,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
6,1debjyhj,648,6,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
8,ng500p60,686,8,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
9,jepwczwl,586,9,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
10,08a1z4jw,686,10,25,25,20,8,1,300,25,15,15,828,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
3,bf87nnsw,636,3,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
4,qoainqa5,631,4,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
5,atxuba9s,668,5,40,40,20,9,1,300,50,40,20,829,lhgco7bc,D2S3b
6,1debjyhj,648,6,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
8,ng500p60,686,8,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
9,jepwczwl,586,9,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
10,08a1z4jw,686,10,50,50,30,9,1,300,50,40,20,829,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,45,45,5,10,1,300,30,45,10,830,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,45,45,5,10,1,300,30,45,10,830,lhgco7bc,D2S3b
3,bf87nnsw,636,3,45,45,5,10,1,300,30,45,10,830,lhgco7bc,D2S3b
4,qoainqa5,631,4,30,30,10,10,1,300,30,45,10,830,lhgco7bc,D2S3b
5,atxuba9s,668,5,30,30,10,10,1,300,30,45,10,830,lhgco7bc,D2S3b
6,1debjyhj,648,6,45,45,5,10,1,300,30,45,10,830,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,45,45,5,10,1,300,30,45,10,830,lhgco7bc,D2S3b
8,ng500p60,686,8,45,45,5,10,1,300,30,45,10,830,lhgco7bc,D2S3b
9,jepwczwl,586,9,45,45,5,10,1,300,30,45,10,830,lhgco7bc,D2S3b
10,08a1z4jw,686,10,45,45,5,10,1,300,30,45,10,830,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,45,45,5,11,1,300,45,20,15,831,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,20,20,15,11,1,300,45,20,15,831,lhgco7bc,D2S3b
3,bf87nnsw,636,3,45,45,5,11,1,300,45,20,15,831,lhgco7bc,D2S3b
4,qoainqa5,631,4,20,20,15,11,1,300,45,20,15,831,lhgco7bc,D2S3b
5,atxuba9s,668,5,20,20,15,11,1,300,45,20,15,831,lhgco7bc,D2S3b
6,1debjyhj,648,6,20,20,15,11,1,300,45,20,15,831,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,20,20,15,11,1,300,45,20,15,831,lhgco7bc,D2S3b
8,ng500p60,686,8,20,20,15,11,1,300,45,20,15,831,lhgco7bc,D2S3b
9,jepwczwl,586,9,20,20,15,11,1,300,45,20,15,831,lhgco7bc,D2S3b
10,08a1z4jw,686,10,45,45,5,11,1,300,45,20,15,831,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,30,30,15,12,1,300,40,30,15,832,lhgco7bc,D2S3b
3,bf87nnsw,636,3,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
4,qoainqa5,631,4,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
5,atxuba9s,668,5,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
6,1debjyhj,648,6,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
8,ng500p60,686,8,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
9,jepwczwl,586,9,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
10,08a1z4jw,686,10,40,40,20,12,1,300,40,30,15,832,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
3,bf87nnsw,636,3,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
4,qoainqa5,631,4,20,20,20,13,1,300,20,35,20,833,lhgco7bc,D2S3b
5,atxuba9s,668,5,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
6,1debjyhj,648,6,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
8,ng500p60,686,8,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
9,jepwczwl,586,9,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
10,08a1z4jw,686,10,35,35,25,13,1,300,20,35,20,833,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,30,30,10,14,1,300,30,10,15,834,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,10,10,15,14,1,300,30,10,15,834,lhgco7bc,D2S3b
3,bf87nnsw,636,3,30,30,10,14,1,300,30,10,15,834,lhgco7bc,D2S3b
4,qoainqa5,631,4,10,10,15,14,1,300,30,10,15,834,lhgco7bc,D2S3b
5,atxuba9s,668,5,10,10,15,14,1,300,30,10,15,834,lhgco7bc,D2S3b
6,1debjyhj,648,6,10,10,15,14,1,300,30,10,15,834,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,30,30,10,14,1,300,30,10,15,834,lhgco7bc,D2S3b
8,ng500p60,686,8,30,30,10,14,1,300,30,10,15,834,lhgco7bc,D2S3b
9,jepwczwl,586,9,15,15,10,14,1,300,30,10,15,834,lhgco7bc,D2S3b
10,08a1z4jw,686,10,30,30,10,14,1,300,30,10,15,834,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,40,40,6,15,1,300,30,40,8,835,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,30,30,8,15,1,300,30,40,8,835,lhgco7bc,D2S3b
3,bf87nnsw,636,3,40,40,6,15,1,300,30,40,8,835,lhgco7bc,D2S3b
4,qoainqa5,631,4,40,40,6,15,1,300,30,40,8,835,lhgco7bc,D2S3b
5,atxuba9s,668,5,30,30,8,15,1,300,30,40,8,835,lhgco7bc,D2S3b
6,1debjyhj,648,6,40,40,6,15,1,300,30,40,8,835,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,30,30,8,15,1,300,30,40,8,835,lhgco7bc,D2S3b
8,ng500p60,686,8,40,40,6,15,1,300,30,40,8,835,lhgco7bc,D2S3b
9,jepwczwl,586,9,34,34,4,15,1,300,30,40,8,835,lhgco7bc,D2S3b
10,08a1z4jw,686,10,40,40,6,15,1,300,30,40,8,835,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,,,0,16,,300,,,,836,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,,,0,16,,300,,,,836,lhgco7bc,D2S3b
3,bf87nnsw,636,3,,,0,16,,300,,,,836,lhgco7bc,D2S3b
4,qoainqa5,631,4,,,0,16,,300,,,,836,lhgco7bc,D2S3b
5,atxuba9s,668,5,,,0,16,,300,,,,836,lhgco7bc,D2S3b
6,1debjyhj,648,6,,,0,16,,300,,,,836,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,,,0,16,,300,,,,836,lhgco7bc,D2S3b
8,ng500p60,686,8,,,0,16,,300,,,,836,lhgco7bc,D2S3b
9,jepwczwl,586,9,,,0,16,,300,,,,836,lhgco7bc,D2S3b
10,08a1z4jw,686,10,,,0,16,,300,,,,836,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,,,0,17,,300,,,,837,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,,,0,17,,300,,,,837,lhgco7bc,D2S3b
3,bf87nnsw,636,3,,,0,17,,300,,,,837,lhgco7bc,D2S3b
4,qoainqa5,631,4,,,0,17,,300,,,,837,lhgco7bc,D2S3b
5,atxuba9s,668,5,,,0,17,,300,,,,837,lhgco7bc,D2S3b
6,1debjyhj,648,6,,,0,17,,300,,,,837,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,,,0,17,,300,,,,837,lhgco7bc,D2S3b
8,ng500p60,686,8,,,0,17,,300,,,,837,lhgco7bc,D2S3b
9,jepwczwl,586,9,,,0,17,,300,,,,837,lhgco7bc,D2S3b
10,08a1z4jw,686,10,,,0,17,,300,,,,837,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,,,0,18,,300,,,,838,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,,,0,18,,300,,,,838,lhgco7bc,D2S3b
3,bf87nnsw,636,3,,,0,18,,300,,,,838,lhgco7bc,D2S3b
4,qoainqa5,631,4,,,0,18,,300,,,,838,lhgco7bc,D2S3b
5,atxuba9s,668,5,,,0,18,,300,,,,838,lhgco7bc,D2S3b
6,1debjyhj,648,6,,,0,18,,300,,,,838,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,,,0,18,,300,,,,838,lhgco7bc,D2S3b
8,ng500p60,686,8,,,0,18,,300,,,,838,lhgco7bc,D2S3b
9,jepwczwl,586,9,,,0,18,,300,,,,838,lhgco7bc,D2S3b
10,08a1z4jw,686,10,,,0,18,,300,,,,838,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,,,0,19,,300,,,,839,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,,,0,19,,300,,,,839,lhgco7bc,D2S3b
3,bf87nnsw,636,3,,,0,19,,300,,,,839,lhgco7bc,D2S3b
4,qoainqa5,631,4,,,0,19,,300,,,,839,lhgco7bc,D2S3b
5,atxuba9s,668,5,,,0,19,,300,,,,839,lhgco7bc,D2S3b
6,1debjyhj,648,6,,,0,19,,300,,,,839,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,,,0,19,,300,,,,839,lhgco7bc,D2S3b
8,ng500p60,686,8,,,0,19,,300,,,,839,lhgco7bc,D2S3b
9,jepwczwl,586,9,,,0,19,,300,,,,839,lhgco7bc,D2S3b
10,08a1z4jw,686,10,,,0,19,,300,,,,839,lhgco7bc,D2S3b
1,ohdc9hrt,628,1,,,0,20,,300,,,,840,lhgco7bc,D2S3b
2,1jcs9dpr,673,2,,,0,20,,300,,,,840,lhgco7bc,D2S3b
3,bf87nnsw,636,3,,,0,20,,300,,,,840,lhgco7bc,D2S3b
4,qoainqa5,631,4,,,0,20,,300,,,,840,lhgco7bc,D2S3b
5,atxuba9s,668,5,,,0,20,,300,,,,840,lhgco7bc,D2S3b
6,1debjyhj,648,6,,,0,20,,300,,,,840,lhgco7bc,D2S3b
7,sl8ehq2z,718,7,,,0,20,,300,,,,840,lhgco7bc,D2S3b
8,ng500p60,686,8,,,0,20,,300,,,,840,lhgco7bc,D2S3b
9,jepwczwl,586,9,,,0,20,,300,,,,840,lhgco7bc,D2S3b
10,08a1z4jw,686,10,,,0,20,,300,,,,840,lhgco7bc,D2S3b
1,zxk7wn63,656,1,45,45,310,1,3,300,45,20,10,841,a5eb229g,D2S3a
2,m0b65r2c,698,2,45,45,310,1,3,300,45,20,10,841,a5eb229g,D2S3a
3,i6uwxusv,490,3,50,50,305,1,3,300,45,20,10,841,a5eb229g,D2S3a
4,fto09q05,758,4,45,45,310,1,3,300,45,20,10,841,a5eb229g,D2S3a
5,lcojx99i,720,5,45,45,310,1,3,300,45,20,10,841,a5eb229g,D2S3a
6,e8x2g98y,638,6,45,45,310,1,3,300,45,20,10,841,a5eb229g,D2S3a
7,a0rnf5jo,616,7,45,45,310,1,3,300,45,20,10,841,a5eb229g,D2S3a
8,yswsesro,506,8,55,55,300,1,3,300,45,20,10,841,a5eb229g,D2S3a
9,jg8n6o5d,618,9,45,45,310,1,3,300,45,20,10,841,a5eb229g,D2S3a
1,zxk7wn63,656,1,15,15,20,2,3,300,15,30,20,842,a5eb229g,D2S3a
2,m0b65r2c,698,2,15,15,20,2,3,300,15,30,20,842,a5eb229g,D2S3a
3,i6uwxusv,490,3,25,25,10,2,3,300,15,30,20,842,a5eb229g,D2S3a
4,fto09q05,758,4,15,15,20,2,3,300,15,30,20,842,a5eb229g,D2S3a
5,lcojx99i,720,5,15,15,20,2,3,300,15,30,20,842,a5eb229g,D2S3a
6,e8x2g98y,638,6,14,14,0,2,3,300,15,30,20,842,a5eb229g,D2S3a
7,a0rnf5jo,616,7,15,15,20,2,3,300,15,30,20,842,a5eb229g,D2S3a
8,yswsesro,506,8,35,35,0,2,3,300,15,30,20,842,a5eb229g,D2S3a
9,jg8n6o5d,618,9,15,15,20,2,3,300,15,30,20,842,a5eb229g,D2S3a
1,zxk7wn63,656,1,30,30,15,3,3,300,30,50,15,843,a5eb229g,D2S3a
2,m0b65r2c,698,2,30,30,15,3,3,300,30,50,15,843,a5eb229g,D2S3a
3,i6uwxusv,490,3,40,40,5,3,3,300,30,50,15,843,a5eb229g,D2S3a
4,fto09q05,758,4,30,30,15,3,3,300,30,50,15,843,a5eb229g,D2S3a
5,lcojx99i,720,5,30,30,15,3,3,300,30,50,15,843,a5eb229g,D2S3a
6,e8x2g98y,638,6,30,30,15,3,3,300,30,50,15,843,a5eb229g,D2S3a
7,a0rnf5jo,616,7,30,30,15,3,3,300,30,50,15,843,a5eb229g,D2S3a
8,yswsesro,506,8,30,30,15,3,3,300,30,50,15,843,a5eb229g,D2S3a
9,jg8n6o5d,618,9,30,30,15,3,3,300,30,50,15,843,a5eb229g,D2S3a
1,zxk7wn63,656,1,25,25,15,4,1,300,20,25,10,844,a5eb229g,D2S3a
2,m0b65r2c,698,2,25,25,15,4,1,300,20,25,10,844,a5eb229g,D2S3a
3,i6uwxusv,490,3,25,25,15,4,1,300,20,25,10,844,a5eb229g,D2S3a
4,fto09q05,758,4,25,25,15,4,1,300,20,25,10,844,a5eb229g,D2S3a
5,lcojx99i,720,5,25,25,15,4,1,300,20,25,10,844,a5eb229g,D2S3a
6,e8x2g98y,638,6,25,25,15,4,1,300,20,25,10,844,a5eb229g,D2S3a
7,a0rnf5jo,616,7,25,25,15,4,1,300,20,25,10,844,a5eb229g,D2S3a
8,yswsesro,506,8,30,30,5,4,1,300,20,25,10,844,a5eb229g,D2S3a
9,jg8n6o5d,618,9,25,25,15,4,1,300,20,25,10,844,a5eb229g,D2S3a
1,zxk7wn63,656,1,40,40,20,5,1,300,40,30,15,845,a5eb229g,D2S3a
2,m0b65r2c,698,2,40,40,20,5,1,300,40,30,15,845,a5eb229g,D2S3a
3,i6uwxusv,490,3,45,45,10,5,1,300,40,30,15,845,a5eb229g,D2S3a
4,fto09q05,758,4,40,40,20,5,1,300,40,30,15,845,a5eb229g,D2S3a
5,lcojx99i,720,5,30,30,15,5,1,300,40,30,15,845,a5eb229g,D2S3a
6,e8x2g98y,638,6,40,40,20,5,1,300,40,30,15,845,a5eb229g,D2S3a
7,a0rnf5jo,616,7,40,40,20,5,1,300,40,30,15,845,a5eb229g,D2S3a
8,yswsesro,506,8,45,45,10,5,1,300,40,30,15,845,a5eb229g,D2S3a
9,jg8n6o5d,618,9,40,40,20,5,1,300,40,30,15,845,a5eb229g,D2S3a
1,zxk7wn63,656,1,60,60,10,6,1,300,60,30,20,846,a5eb229g,D2S3a
2,m0b65r2c,698,2,30,30,20,6,1,300,60,30,20,846,a5eb229g,D2S3a
3,i6uwxusv,490,3,45,45,5,6,1,300,60,30,20,846,a5eb229g,D2S3a
4,fto09q05,758,4,30,30,20,6,1,300,60,30,20,846,a5eb229g,D2S3a
5,lcojx99i,720,5,30,30,20,6,1,300,60,30,20,846,a5eb229g,D2S3a
6,e8x2g98y,638,6,30,30,20,6,1,300,60,30,20,846,a5eb229g,D2S3a
7,a0rnf5jo,616,7,60,60,10,6,1,300,60,30,20,846,a5eb229g,D2S3a
8,yswsesro,506,8,65,65,0,6,1,300,60,30,20,846,a5eb229g,D2S3a
9,jg8n6o5d,618,9,30,30,20,6,1,300,60,30,20,846,a5eb229g,D2S3a
1,zxk7wn63,656,1,40,40,5,7,1,300,40,15,15,847,a5eb229g,D2S3a
2,m0b65r2c,698,2,15,15,15,7,1,300,40,15,15,847,a5eb229g,D2S3a
3,i6uwxusv,490,3,40,40,5,7,1,300,40,15,15,847,a5eb229g,D2S3a
4,fto09q05,758,4,15,15,15,7,1,300,40,15,15,847,a5eb229g,D2S3a
5,lcojx99i,720,5,15,15,15,7,1,300,40,15,15,847,a5eb229g,D2S3a
6,e8x2g98y,638,6,15,15,15,7,1,300,40,15,15,847,a5eb229g,D2S3a
7,a0rnf5jo,616,7,40,40,5,7,1,300,40,15,15,847,a5eb229g,D2S3a
8,yswsesro,506,8,45,45,-5,7,1,300,40,15,15,847,a5eb229g,D2S3a
9,jg8n6o5d,618,9,15,15,15,7,1,300,40,15,15,847,a5eb229g,D2S3a
1,zxk7wn63,656,1,25,25,20,8,1,300,25,15,15,848,a5eb229g,D2S3a
2,m0b65r2c,698,2,25,25,20,8,1,300,25,15,15,848,a5eb229g,D2S3a
3,i6uwxusv,490,3,25,25,20,8,1,300,25,15,15,848,a5eb229g,D2S3a
4,fto09q05,758,4,25,25,20,8,1,300,25,15,15,848,a5eb229g,D2S3a
5,lcojx99i,720,5,15,15,15,8,1,300,25,15,15,848,a5eb229g,D2S3a
6,e8x2g98y,638,6,25,25,20,8,1,300,25,15,15,848,a5eb229g,D2S3a
7,a0rnf5jo,616,7,25,25,20,8,1,300,25,15,15,848,a5eb229g,D2S3a
8,yswsesro,506,8,30,30,10,8,1,300,25,15,15,848,a5eb229g,D2S3a
9,jg8n6o5d,618,9,25,25,20,8,1,300,25,15,15,848,a5eb229g,D2S3a
1,zxk7wn63,656,1,50,50,30,9,1,300,50,40,20,849,a5eb229g,D2S3a
2,m0b65r2c,698,2,50,50,30,9,1,300,50,40,20,849,a5eb229g,D2S3a
3,i6uwxusv,490,3,55,55,20,9,1,300,50,40,20,849,a5eb229g,D2S3a
4,fto09q05,758,4,50,50,30,9,1,300,50,40,20,849,a5eb229g,D2S3a
5,lcojx99i,720,5,50,50,30,9,1,300,50,40,20,849,a5eb229g,D2S3a
6,e8x2g98y,638,6,50,50,30,9,1,300,50,40,20,849,a5eb229g,D2S3a
7,a0rnf5jo,616,7,50,50,30,9,1,300,50,40,20,849,a5eb229g,D2S3a
8,yswsesro,506,8,45,45,15,9,1,300,50,40,20,849,a5eb229g,D2S3a
9,jg8n6o5d,618,9,50,50,30,9,1,300,50,40,20,849,a5eb229g,D2S3a
1,zxk7wn63,656,1,45,45,5,10,1,300,30,45,10,850,a5eb229g,D2S3a
2,m0b65r2c,698,2,30,30,10,10,1,300,30,45,10,850,a5eb229g,D2S3a
3,i6uwxusv,490,3,35,35,5,10,1,300,30,45,10,850,a5eb229g,D2S3a
4,fto09q05,758,4,30,30,10,10,1,300,30,45,10,850,a5eb229g,D2S3a
5,lcojx99i,720,5,30,30,10,10,1,300,30,45,10,850,a5eb229g,D2S3a
6,e8x2g98y,638,6,30,30,10,10,1,300,30,45,10,850,a5eb229g,D2S3a
7,a0rnf5jo,616,7,45,45,5,10,1,300,30,45,10,850,a5eb229g,D2S3a
8,yswsesro,506,8,40,40,0,10,1,300,30,45,10,850,a5eb229g,D2S3a
9,jg8n6o5d,618,9,30,30,10,10,1,300,30,45,10,850,a5eb229g,D2S3a
1,zxk7wn63,656,1,45,45,5,11,1,300,45,20,15,851,a5eb229g,D2S3a
2,m0b65r2c,698,2,20,20,15,11,1,300,45,20,15,851,a5eb229g,D2S3a
3,i6uwxusv,490,3,55,55,-15,11,1,300,45,20,15,851,a5eb229g,D2S3a
4,fto09q05,758,4,20,20,15,11,1,300,45,20,15,851,a5eb229g,D2S3a
5,lcojx99i,720,5,20,20,15,11,1,300,45,20,15,851,a5eb229g,D2S3a
6,e8x2g98y,638,6,20,20,15,11,1,300,45,20,15,851,a5eb229g,D2S3a
7,a0rnf5jo,616,7,45,45,5,11,1,300,45,20,15,851,a5eb229g,D2S3a
8,yswsesro,506,8,30,30,5,11,1,300,45,20,15,851,a5eb229g,D2S3a
9,jg8n6o5d,618,9,20,20,15,11,1,300,45,20,15,851,a5eb229g,D2S3a
1,zxk7wn63,656,1,40,40,20,12,1,300,40,30,15,852,a5eb229g,D2S3a
2,m0b65r2c,698,2,40,40,20,12,1,300,40,30,15,852,a5eb229g,D2S3a
3,i6uwxusv,490,3,40,40,20,12,1,300,40,30,15,852,a5eb229g,D2S3a
4,fto09q05,758,4,40,40,20,12,1,300,40,30,15,852,a5eb229g,D2S3a
5,lcojx99i,720,5,25,25,0,12,1,300,40,30,15,852,a5eb229g,D2S3a
6,e8x2g98y,638,6,40,40,20,12,1,300,40,30,15,852,a5eb229g,D2S3a
7,a0rnf5jo,616,7,40,40,20,12,1,300,40,30,15,852,a5eb229g,D2S3a
8,yswsesro,506,8,44,44,12,12,1,300,40,30,15,852,a5eb229g,D2S3a
9,jg8n6o5d,618,9,40,40,20,12,1,300,40,30,15,852,a5eb229g,D2S3a
1,zxk7wn63,656,1,35,35,25,13,1,300,20,35,20,853,a5eb229g,D2S3a
2,m0b65r2c,698,2,35,35,25,13,1,300,20,35,20,853,a5eb229g,D2S3a
3,i6uwxusv,490,3,45,45,5,13,1,300,20,35,20,853,a5eb229g,D2S3a
4,fto09q05,758,4,35,35,25,13,1,300,20,35,20,853,a5eb229g,D2S3a
5,lcojx99i,720,5,35,35,25,13,1,300,20,35,20,853,a5eb229g,D2S3a
6,e8x2g98y,638,6,35,35,25,13,1,300,20,35,20,853,a5eb229g,D2S3a
7,a0rnf5jo,616,7,35,35,25,13,1,300,20,35,20,853,a5eb229g,D2S3a
8,yswsesro,506,8,36,36,23,13,1,300,20,35,20,853,a5eb229g,D2S3a
9,jg8n6o5d,618,9,35,35,25,13,1,300,20,35,20,853,a5eb229g,D2S3a
1,zxk7wn63,656,1,30,30,10,14,1,300,30,10,15,854,a5eb229g,D2S3a
2,m0b65r2c,698,2,10,10,15,14,1,300,30,10,15,854,a5eb229g,D2S3a
3,i6uwxusv,490,3,25,25,0,14,1,300,30,10,15,854,a5eb229g,D2S3a
4,fto09q05,758,4,10,10,15,14,1,300,30,10,15,854,a5eb229g,D2S3a
5,lcojx99i,720,5,10,10,15,14,1,300,30,10,15,854,a5eb229g,D2S3a
6,e8x2g98y,638,6,10,10,15,14,1,300,30,10,15,854,a5eb229g,D2S3a
7,a0rnf5jo,616,7,30,30,10,14,1,300,30,10,15,854,a5eb229g,D2S3a
8,yswsesro,506,8,30,30,10,14,1,300,30,10,15,854,a5eb229g,D2S3a
9,jg8n6o5d,618,9,10,10,15,14,1,300,30,10,15,854,a5eb229g,D2S3a
1,zxk7wn63,656,1,40,40,6,15,1,300,30,40,8,855,a5eb229g,D2S3a
2,m0b65r2c,698,2,30,30,8,15,1,300,30,40,8,855,a5eb229g,D2S3a
3,i6uwxusv,490,3,38,38,0,15,1,300,30,40,8,855,a5eb229g,D2S3a
4,fto09q05,758,4,30,30,8,15,1,300,30,40,8,855,a5eb229g,D2S3a
5,lcojx99i,720,5,0,0,0,15,1,300,30,40,8,855,a5eb229g,D2S3a
6,e8x2g98y,638,6,30,30,8,15,1,300,30,40,8,855,a5eb229g,D2S3a
7,a0rnf5jo,616,7,40,40,6,15,1,300,30,40,8,855,a5eb229g,D2S3a
8,yswsesro,506,8,40,40,6,15,1,300,30,40,8,855,a5eb229g,D2S3a
9,jg8n6o5d,618,9,30,30,8,15,1,300,30,40,8,855,a5eb229g,D2S3a
1,zxk7wn63,656,1,,,0,16,,300,,,,856,a5eb229g,D2S3a
2,m0b65r2c,698,2,,,0,16,,300,,,,856,a5eb229g,D2S3a
3,i6uwxusv,490,3,,,0,16,,300,,,,856,a5eb229g,D2S3a
4,fto09q05,758,4,,,0,16,,300,,,,856,a5eb229g,D2S3a
5,lcojx99i,720,5,,,0,16,,300,,,,856,a5eb229g,D2S3a
6,e8x2g98y,638,6,,,0,16,,300,,,,856,a5eb229g,D2S3a
7,a0rnf5jo,616,7,,,0,16,,300,,,,856,a5eb229g,D2S3a
8,yswsesro,506,8,,,0,16,,300,,,,856,a5eb229g,D2S3a
9,jg8n6o5d,618,9,,,0,16,,300,,,,856,a5eb229g,D2S3a
1,zxk7wn63,656,1,,,0,17,,300,,,,857,a5eb229g,D2S3a
2,m0b65r2c,698,2,,,0,17,,300,,,,857,a5eb229g,D2S3a
3,i6uwxusv,490,3,,,0,17,,300,,,,857,a5eb229g,D2S3a
4,fto09q05,758,4,,,0,17,,300,,,,857,a5eb229g,D2S3a
5,lcojx99i,720,5,,,0,17,,300,,,,857,a5eb229g,D2S3a
6,e8x2g98y,638,6,,,0,17,,300,,,,857,a5eb229g,D2S3a
7,a0rnf5jo,616,7,,,0,17,,300,,,,857,a5eb229g,D2S3a
8,yswsesro,506,8,,,0,17,,300,,,,857,a5eb229g,D2S3a
9,jg8n6o5d,618,9,,,0,17,,300,,,,857,a5eb229g,D2S3a
1,zxk7wn63,656,1,,,0,18,,300,,,,858,a5eb229g,D2S3a
2,m0b65r2c,698,2,,,0,18,,300,,,,858,a5eb229g,D2S3a
3,i6uwxusv,490,3,,,0,18,,300,,,,858,a5eb229g,D2S3a
