"","Session","Order","Game","matchId","roundId","groupId","clientId","Gender","Grade","Siblings","role","decision","payoff","Age","Track3"
"6235","D3S2","BOS-HD","HD1",4,6,4,8,"M",6,"0","yellow","in",5,141,"Low"
"6236","D3S2","BOS-HD","HD1",4,7,4,8,"M",6,"0","yellow","in",2,141,"Low"
"6237","D3S2","BOS-HD","HD1",4,8,4,8,"M",6,"0","yellow","out",3,141,"Low"
"6238","D3S2","BOS-HD","HD1",4,9,4,8,"M",6,"0","yellow","in",5,141,"Low"
"6239","D3S2","BOS-HD","HD1",4,10,4,8,"M",6,"0","yellow","in",2,141,"Low"
"6240","D3S2","BOS-HD","HD1",4,11,4,8,"M",6,"0","yellow","in",5,141,"Low"
"6241","D3S2","BOS-HD","HD1",4,12,4,8,"M",6,"0","yellow","out",3,141,"Low"
"6242","D3S2","BOS-HD","HD1",4,13,4,8,"M",6,"0","yellow","out",3,141,"Low"
"6243","D3S2","BOS-HD","HD1",4,14,4,8,"M",6,"0","yellow","in",2,141,"Low"
"6244","D3S2","BOS-HD","HD1",4,15,4,8,"M",6,"0","yellow","out",3,141,"Low"
"6245","D3S2","BOS-HD","HD1",4,16,4,8,"M",6,"0","yellow","out",3,141,"Low"
"6246","D3S2","BOS-HD","HD1",4,17,4,8,"M",6,"0","yellow","out",3,141,"Low"
"6247","D3S2","BOS-HD","HD2",5,0,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6248","D3S2","BOS-HD","HD2",5,1,3,8,"M",6,"0","yellow","in",5,141,"Low"
"6249","D3S2","BOS-HD","HD2",5,2,3,8,"M",6,"0","yellow","in",2,141,"Low"
"6250","D3S2","BOS-HD","HD2",5,3,3,8,"M",6,"0","yellow","in",2,141,"Low"
"6251","D3S2","BOS-HD","HD2",5,4,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6252","D3S2","BOS-HD","HD2",5,5,3,8,"M",6,"0","yellow","in",2,141,"Low"
"6253","D3S2","BOS-HD","HD2",5,6,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6254","D3S2","BOS-HD","HD2",5,7,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6255","D3S2","BOS-HD","HD2",5,8,3,8,"M",6,"0","yellow","in",2,141,"Low"
"6256","D3S2","BOS-HD","HD2",5,9,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6257","D3S2","BOS-HD","HD2",5,10,3,8,"M",6,"0","yellow","in",5,141,"Low"
"6258","D3S2","BOS-HD","HD2",5,11,3,8,"M",6,"0","yellow","in",2,141,"Low"
"6259","D3S2","BOS-HD","HD2",5,12,3,8,"M",6,"0","yellow","in",2,141,"Low"
"6260","D3S2","BOS-HD","HD2",5,13,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6261","D3S2","BOS-HD","HD2",5,14,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6262","D3S2","BOS-HD","HD2",5,15,3,8,"M",6,"0","yellow","in",2,141,"Low"
"6263","D3S2","BOS-HD","HD2",5,16,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6264","D3S2","BOS-HD","HD2",5,17,3,8,"M",6,"0","yellow","out",3,141,"Low"
"6265","D3S2","BOS-HD","BOS1",2,0,1,9,"M",6,"1","green","red",2,136,"regular"
"6266","D3S2","BOS-HD","BOS1",2,1,1,9,"M",6,"1","green","green",4,136,"regular"
"6267","D3S2","BOS-HD","BOS1",2,2,1,9,"M",6,"1","green","red",2,136,"regular"
"6268","D3S2","BOS-HD","BOS1",2,3,1,9,"M",6,"1","green","green",4,136,"regular"
"6269","D3S2","BOS-HD","BOS1",2,4,1,9,"M",6,"1","green","red",2,136,"regular"
"6270","D3S2","BOS-HD","BOS1",2,5,1,9,"M",6,"1","green","green",4,136,"regular"
"6271","D3S2","BOS-HD","BOS1",2,6,1,9,"M",6,"1","green","red",2,136,"regular"
"6272","D3S2","BOS-HD","BOS1",2,7,1,9,"M",6,"1","green","green",4,136,"regular"
"6273","D3S2","BOS-HD","BOS1",2,8,1,9,"M",6,"1","green","red",2,136,"regular"
"6274","D3S2","BOS-HD","BOS1",2,9,1,9,"M",6,"1","green","green",4,136,"regular"
"6275","D3S2","BOS-HD","BOS1",2,10,1,9,"M",6,"1","green","red",2,136,"regular"
"6276","D3S2","BOS-HD","BOS1",2,11,1,9,"M",6,"1","green","green",4,136,"regular"
"6277","D3S2","BOS-HD","BOS1",2,12,1,9,"M",6,"1","green","red",2,136,"regular"
"6278","D3S2","BOS-HD","BOS1",2,13,1,9,"M",6,"1","green","green",4,136,"regular"
"6279","D3S2","BOS-HD","BOS1",2,14,1,9,"M",6,"1","green","red",2,136,"regular"
"6280","D3S2","BOS-HD","BOS1",2,15,1,9,"M",6,"1","green","green",1,136,"regular"
"6281","D3S2","BOS-HD","BOS1",2,16,1,9,"M",6,"1","green","green",1,136,"regular"
"6282","D3S2","BOS-HD","BOS1",2,17,1,9,"M",6,"1","green","red",1,136,"regular"
"6283","D3S2","BOS-HD","BOS2",3,0,0,9,"M",6,"1","red","green",2,136,"regular"
"6284","D3S2","BOS-HD","BOS2",3,1,0,9,"M",6,"1","red","red",6,136,"regular"
"6285","D3S2","BOS-HD","BOS2",3,2,0,9,"M",6,"1","red","green",2,136,"regular"
"6286","D3S2","BOS-HD","BOS2",3,3,0,9,"M",6,"1","red","red",6,136,"regular"
"6287","D3S2","BOS-HD","BOS2",3,4,0,9,"M",6,"1","red","green",2,136,"regular"
"6288","D3S2","BOS-HD","BOS2",3,5,0,9,"M",6,"1","red","red",6,136,"regular"
"6289","D3S2","BOS-HD","BOS2",3,6,0,9,"M",6,"1","red","green",2,136,"regular"
"6290","D3S2","BOS-HD","BOS2",3,7,0,9,"M",6,"1","red","red",6,136,"regular"
"6291","D3S2","BOS-HD","BOS2",3,8,0,9,"M",6,"1","red","green",2,136,"regular"
"6292","D3S2","BOS-HD","BOS2",3,9,0,9,"M",6,"1","red","red",6,136,"regular"
"6293","D3S2","BOS-HD","BOS2",3,10,0,9,"M",6,"1","red","green",2,136,"regular"
"6294","D3S2","BOS-HD","BOS2",3,11,0,9,"M",6,"1","red","red",6,136,"regular"
"6295","D3S2","BOS-HD","BOS2",3,12,0,9,"M",6,"1","red","green",2,136,"regular"
"6296","D3S2","BOS-HD","BOS2",3,13,0,9,"M",6,"1","red","red",6,136,"regular"
"6297","D3S2","BOS-HD","BOS2",3,14,0,9,"M",6,"1","red","green",2,136,"regular"
"6298","D3S2","BOS-HD","BOS2",3,15,0,9,"M",6,"1","red","red",6,136,"regular"
"6299","D3S2","BOS-HD","BOS2",3,16,0,9,"M",6,"1","red","green",2,136,"regular"
"6300","D3S2","BOS-HD","BOS2",3,17,0,9,"M",6,"1","red","red",6,136,"regular"
"6301","D3S2","BOS-HD","HD1",4,0,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6302","D3S2","BOS-HD","HD1",4,1,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6303","D3S2","BOS-HD","HD1",4,2,5,9,"M",6,"1","yellow","in",5,136,"regular"
"6304","D3S2","BOS-HD","HD1",4,3,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6305","D3S2","BOS-HD","HD1",4,4,5,9,"M",6,"1","yellow","in",5,136,"regular"
"6306","D3S2","BOS-HD","HD1",4,5,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6307","D3S2","BOS-HD","HD1",4,6,5,9,"M",6,"1","yellow","in",5,136,"regular"
"6308","D3S2","BOS-HD","HD1",4,7,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6309","D3S2","BOS-HD","HD1",4,8,5,9,"M",6,"1","yellow","in",5,136,"regular"
"6310","D3S2","BOS-HD","HD1",4,9,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6311","D3S2","BOS-HD","HD1",4,10,5,9,"M",6,"1","yellow","in",5,136,"regular"
"6312","D3S2","BOS-HD","HD1",4,11,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6313","D3S2","BOS-HD","HD1",4,12,5,9,"M",6,"1","yellow","in",5,136,"regular"
"6314","D3S2","BOS-HD","HD1",4,13,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6315","D3S2","BOS-HD","HD1",4,14,5,9,"M",6,"1","yellow","in",5,136,"regular"
"6316","D3S2","BOS-HD","HD1",4,15,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6317","D3S2","BOS-HD","HD1",4,16,5,9,"M",6,"1","yellow","in",5,136,"regular"
"6318","D3S2","BOS-HD","HD1",4,17,5,9,"M",6,"1","yellow","out",3,136,"regular"
"6319","D3S2","BOS-HD","HD2",5,0,4,9,"M",6,"1","yellow","out",3,136,"regular"
"6320","D3S2","BOS-HD","HD2",5,1,4,9,"M",6,"1","yellow","in",2,136,"regular"
"6321","D3S2","BOS-HD","HD2",5,2,4,9,"M",6,"1","yellow","out",3,136,"regular"
"6322","D3S2","BOS-HD","HD2",5,3,4,9,"M",6,"1","yellow","in",2,136,"regular"
"6323","D3S2","BOS-HD","HD2",5,4,4,9,"M",6,"1","yellow","out",3,136,"regular"
"6324","D3S2","BOS-HD","HD2",5,5,4,9,"M",6,"1","yellow","in",2,136,"regular"
"6325","D3S2","BOS-HD","HD2",5,6,4,9,"M",6,"1","yellow","out",3,136,"regular"
"6326","D3S2","BOS-HD","HD2",5,7,4,9,"M",6,"1","yellow","in",2,136,"regular"
"6327","D3S2","BOS-HD","HD2",5,8,4,9,"M",6,"1","yellow","in",5,136,"regular"
"6328","D3S2","BOS-HD","HD2",5,9,4,9,"M",6,"1","yellow","out",3,136,"regular"
"6329","D3S2","BOS-HD","HD2",5,10,4,9,"M",6,"1","yellow","out",3,136,"regular"
"6330","D3S2","BOS-HD","HD2",5,11,4,9,"M",6,"1","yellow","in",2,136,"regular"
"6331","D3S2","BOS-HD","HD2",5,12,4,9,"M",6,"1","yellow","in",2,136,"regular"
"6332","D3S2","BOS-HD","HD2",5,13,4,9,"M",6,"1","yellow","in",5,136,"regular"
"6333","D3S2","BOS-HD","HD2",5,14,4,9,"M",6,"1","yellow","out",3,136,"regular"
"6334","D3S2","BOS-HD","HD2",5,15,4,9,"M",6,"1","yellow","in",5,136,"regular"
"6335","D3S2","BOS-HD","HD2",5,16,4,9,"M",6,"1","yellow","out",3,136,"regular"
"6336","D3S2","BOS-HD","HD2",5,17,4,9,"M",6,"1","yellow","in",5,136,"regular"
"6337","D3S2","BOS-HD","BOS1",2,0,2,10,"F",6,"0","green","green",4,146,"regular"
"6338","D3S2","BOS-HD","BOS1",2,1,2,10,"F",6,"0","green","green",1,146,"regular"
"6339","D3S2","BOS-HD","BOS1",2,2,2,10,"F",6,"0","green","red",2,146,"regular"
"6340","D3S2","BOS-HD","BOS1",2,3,2,10,"F",6,"0","green","green",4,146,"regular"
"6341","D3S2","BOS-HD","BOS1",2,4,2,10,"F",6,"0","green","green",1,146,"regular"
"6342","D3S2","BOS-HD","BOS1",2,5,2,10,"F",6,"0","green","red",2,146,"regular"
"6343","D3S2","BOS-HD","BOS1",2,6,2,10,"F",6,"0","green","green",4,146,"regular"
"6344","D3S2","BOS-HD","BOS1",2,7,2,10,"F",6,"0","green","green",4,146,"regular"
"6345","D3S2","BOS-HD","BOS1",2,8,2,10,"F",6,"0","green","green",1,146,"regular"
"6346","D3S2","BOS-HD","BOS1",2,9,2,10,"F",6,"0","green","red",2,146,"regular"
"6347","D3S2","BOS-HD","BOS1",2,10,2,10,"F",6,"0","green","green",1,146,"regular"
"6348","D3S2","BOS-HD","BOS1",2,11,2,10,"F",6,"0","green","green",4,146,"regular"
"6349","D3S2","BOS-HD","BOS1",2,12,2,10,"F",6,"0","green","green",1,146,"regular"
"6350","D3S2","BOS-HD","BOS1",2,13,2,10,"F",6,"0","green","green",1,146,"regular"
"6351","D3S2","BOS-HD","BOS1",2,14,2,10,"F",6,"0","green","red",2,146,"regular"
"6352","D3S2","BOS-HD","BOS1",2,15,2,10,"F",6,"0","green","green",1,146,"regular"
"6353","D3S2","BOS-HD","BOS1",2,16,2,10,"F",6,"0","green","green",4,146,"regular"
"6354","D3S2","BOS-HD","BOS1",2,17,2,10,"F",6,"0","green","green",1,146,"regular"
"6355","D3S2","BOS-HD","BOS2",3,0,1,10,"F",6,"0","red","red",1,146,"regular"
"6356","D3S2","BOS-HD","BOS2",3,1,1,10,"F",6,"0","red","green",1,146,"regular"
"6357","D3S2","BOS-HD","BOS2",3,2,1,10,"F",6,"0","red","green",1,146,"regular"
"6358","D3S2","BOS-HD","BOS2",3,3,1,10,"F",6,"0","red","red",1,146,"regular"
"6359","D3S2","BOS-HD","BOS2",3,4,1,10,"F",6,"0","red","red",6,146,"regular"
"6360","D3S2","BOS-HD","BOS2",3,5,1,10,"F",6,"0","red","green",2,146,"regular"
"6361","D3S2","BOS-HD","BOS2",3,6,1,10,"F",6,"0","red","red",6,146,"regular"
"6362","D3S2","BOS-HD","BOS2",3,7,1,10,"F",6,"0","red","green",2,146,"regular"
"6363","D3S2","BOS-HD","BOS2",3,8,1,10,"F",6,"0","red","red",6,146,"regular"
"6364","D3S2","BOS-HD","BOS2",3,9,1,10,"F",6,"0","red","green",2,146,"regular"
"6365","D3S2","BOS-HD","BOS2",3,10,1,10,"F",6,"0","red","red",6,146,"regular"
"6366","D3S2","BOS-HD","BOS2",3,11,1,10,"F",6,"0","red","green",2,146,"regular"
"6367","D3S2","BOS-HD","BOS2",3,12,1,10,"F",6,"0","red","red",6,146,"regular"
"6368","D3S2","BOS-HD","BOS2",3,13,1,10,"F",6,"0","red","green",2,146,"regular"
"6369","D3S2","BOS-HD","BOS2",3,14,1,10,"F",6,"0","red","red",6,146,"regular"
"6370","D3S2","BOS-HD","BOS2",3,15,1,10,"F",6,"0","red","green",2,146,"regular"
"6371","D3S2","BOS-HD","BOS2",3,16,1,10,"F",6,"0","red","red",6,146,"regular"
"6372","D3S2","BOS-HD","BOS2",3,17,1,10,"F",6,"0","red","green",2,146,"regular"
"6373","D3S2","BOS-HD","HD1",4,0,0,10,"F",6,"0","yellow","out",3,146,"regular"
"6374","D3S2","BOS-HD","HD1",4,1,0,10,"F",6,"0","yellow","in",5,146,"regular"
"6375","D3S2","BOS-HD","HD1",4,2,0,10,"F",6,"0","yellow","in",2,146,"regular"
"6376","D3S2","BOS-HD","HD1",4,3,0,10,"F",6,"0","yellow","out",3,146,"regular"
"6377","D3S2","BOS-HD","HD1",4,4,0,10,"F",6,"0","yellow","in",5,146,"regular"
"6378","D3S2","BOS-HD","HD1",4,5,0,10,"F",6,"0","yellow","in",2,146,"regular"
"6379","D3S2","BOS-HD","HD1",4,6,0,10,"F",6,"0","yellow","out",3,146,"regular"
"6380","D3S2","BOS-HD","HD1",4,7,0,10,"F",6,"0","yellow","in",5,146,"regular"
"6381","D3S2","BOS-HD","HD1",4,8,0,10,"F",6,"0","yellow","in",2,146,"regular"
"6382","D3S2","BOS-HD","HD1",4,9,0,10,"F",6,"0","yellow","out",3,146,"regular"
"6383","D3S2","BOS-HD","HD1",4,10,0,10,"F",6,"0","yellow","in",5,146,"regular"
"6384","D3S2","BOS-HD","HD1",4,11,0,10,"F",6,"0","yellow","in",2,146,"regular"
"6385","D3S2","BOS-HD","HD1",4,12,0,10,"F",6,"0","yellow","in",2,146,"regular"
"6386","D3S2","BOS-HD","HD1",4,13,0,10,"F",6,"0","yellow","in",2,146,"regular"
"6387","D3S2","BOS-HD","HD1",4,14,0,10,"F",6,"0","yellow","out",3,146,"regular"
"6388","D3S2","BOS-HD","HD1",4,15,0,10,"F",6,"0","yellow","in",5,146,"regular"
"6389","D3S2","BOS-HD","HD1",4,16,0,10,"F",6,"0","yellow","in",2,146,"regular"
"6390","D3S2","BOS-HD","HD1",4,17,0,10,"F",6,"0","yellow","out",3,146,"regular"
"6391","D3S2","BOS-HD","HD2",5,0,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6392","D3S2","BOS-HD","HD2",5,1,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6393","D3S2","BOS-HD","HD2",5,2,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6394","D3S2","BOS-HD","HD2",5,3,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6395","D3S2","BOS-HD","HD2",5,4,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6396","D3S2","BOS-HD","HD2",5,5,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6397","D3S2","BOS-HD","HD2",5,6,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6398","D3S2","BOS-HD","HD2",5,7,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6399","D3S2","BOS-HD","HD2",5,8,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6400","D3S2","BOS-HD","HD2",5,9,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6401","D3S2","BOS-HD","HD2",5,10,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6402","D3S2","BOS-HD","HD2",5,11,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6403","D3S2","BOS-HD","HD2",5,12,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6404","D3S2","BOS-HD","HD2",5,13,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6405","D3S2","BOS-HD","HD2",5,14,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6406","D3S2","BOS-HD","HD2",5,15,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6407","D3S2","BOS-HD","HD2",5,16,5,10,"F",6,"0","yellow","out",3,146,"regular"
"6408","D3S2","BOS-HD","HD2",5,17,5,10,"F",6,"0","yellow","in",5,146,"regular"
"6409","D3S2","BOS-HD","BOS1",2,0,3,11,"F",6,"1","green","green",1,137,"regular"
"6410","D3S2","BOS-HD","BOS1",2,1,3,11,"F",6,"1","green","green",1,137,"regular"
"6411","D3S2","BOS-HD","BOS1",2,2,3,11,"F",6,"1","green","green",1,137,"regular"
"6412","D3S2","BOS-HD","BOS1",2,3,3,11,"F",6,"1","green","green",1,137,"regular"
"6413","D3S2","BOS-HD","BOS1",2,4,3,11,"F",6,"1","green","green",1,137,"regular"
"6414","D3S2","BOS-HD","BOS1",2,5,3,11,"F",6,"1","green","green",1,137,"regular"
"6415","D3S2","BOS-HD","BOS1",2,6,3,11,"F",6,"1","green","green",1,137,"regular"
"6416","D3S2","BOS-HD","BOS1",2,7,3,11,"F",6,"1","green","green",1,137,"regular"
"6417","D3S2","BOS-HD","BOS1",2,8,3,11,"F",6,"1","green","green",1,137,"regular"
"6418","D3S2","BOS-HD","BOS1",2,9,3,11,"F",6,"1","green","green",1,137,"regular"
"6419","D3S2","BOS-HD","BOS1",2,10,3,11,"F",6,"1","green","green",1,137,"regular"
"6420","D3S2","BOS-HD","BOS1",2,11,3,11,"F",6,"1","green","green",1,137,"regular"
"6421","D3S2","BOS-HD","BOS1",2,12,3,11,"F",6,"1","green","green",1,137,"regular"
"6422","D3S2","BOS-HD","BOS1",2,13,3,11,"F",6,"1","green","green",4,137,"regular"
"6423","D3S2","BOS-HD","BOS1",2,14,3,11,"F",6,"1","green","green",4,137,"regular"
"6424","D3S2","BOS-HD","BOS1",2,15,3,11,"F",6,"1","green","green",4,137,"regular"
"6425","D3S2","BOS-HD","BOS1",2,16,3,11,"F",6,"1","green","green",4,137,"regular"
"6426","D3S2","BOS-HD","BOS1",2,17,3,11,"F",6,"1","green","green",4,137,"regular"
"6427","D3S2","BOS-HD","BOS2",3,0,2,11,"F",6,"1","red","red",1,137,"regular"
"6428","D3S2","BOS-HD","BOS2",3,1,2,11,"F",6,"1","red","red",6,137,"regular"
"6429","D3S2","BOS-HD","BOS2",3,2,2,11,"F",6,"1","red","red",1,137,"regular"
"6430","D3S2","BOS-HD","BOS2",3,3,2,11,"F",6,"1","red","red",1,137,"regular"
"6431","D3S2","BOS-HD","BOS2",3,4,2,11,"F",6,"1","red","red",1,137,"regular"
"6432","D3S2","BOS-HD","BOS2",3,5,2,11,"F",6,"1","red","red",1,137,"regular"
"6433","D3S2","BOS-HD","BOS2",3,6,2,11,"F",6,"1","red","red",1,137,"regular"
"6434","D3S2","BOS-HD","BOS2",3,7,2,11,"F",6,"1","red","red",6,137,"regular"
"6435","D3S2","BOS-HD","BOS2",3,8,2,11,"F",6,"1","red","red",1,137,"regular"
"6436","D3S2","BOS-HD","BOS2",3,9,2,11,"F",6,"1","red","red",1,137,"regular"
"6437","D3S2","BOS-HD","BOS2",3,10,2,11,"F",6,"1","red","red",1,137,"regular"
"6438","D3S2","BOS-HD","BOS2",3,11,2,11,"F",6,"1","red","red",1,137,"regular"
"6439","D3S2","BOS-HD","BOS2",3,12,2,11,"F",6,"1","red","red",1,137,"regular"
"6440","D3S2","BOS-HD","BOS2",3,13,2,11,"F",6,"1","red","red",1,137,"regular"
"6441","D3S2","BOS-HD","BOS2",3,14,2,11,"F",6,"1","red","red",1,137,"regular"
"6442","D3S2","BOS-HD","BOS2",3,15,2,11,"F",6,"1","red","red",1,137,"regular"
"6443","D3S2","BOS-HD","BOS2",3,16,2,11,"F",6,"1","red","red",1,137,"regular"
"6444","D3S2","BOS-HD","BOS2",3,17,2,11,"F",6,"1","red","red",1,137,"regular"
"6445","D3S2","BOS-HD","HD1",4,0,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6446","D3S2","BOS-HD","HD1",4,1,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6447","D3S2","BOS-HD","HD1",4,2,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6448","D3S2","BOS-HD","HD1",4,3,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6449","D3S2","BOS-HD","HD1",4,4,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6450","D3S2","BOS-HD","HD1",4,5,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6451","D3S2","BOS-HD","HD1",4,6,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6452","D3S2","BOS-HD","HD1",4,7,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6453","D3S2","BOS-HD","HD1",4,8,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6454","D3S2","BOS-HD","HD1",4,9,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6455","D3S2","BOS-HD","HD1",4,10,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6456","D3S2","BOS-HD","HD1",4,11,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6457","D3S2","BOS-HD","HD1",4,12,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6458","D3S2","BOS-HD","HD1",4,13,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6459","D3S2","BOS-HD","HD1",4,14,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6460","D3S2","BOS-HD","HD1",4,15,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6461","D3S2","BOS-HD","HD1",4,16,1,11,"F",6,"1","yellow","in",5,137,"regular"
"6462","D3S2","BOS-HD","HD1",4,17,1,11,"F",6,"1","yellow","out",3,137,"regular"
"6463","D3S2","BOS-HD","HD2",5,0,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6464","D3S2","BOS-HD","HD2",5,1,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6465","D3S2","BOS-HD","HD2",5,2,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6466","D3S2","BOS-HD","HD2",5,3,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6467","D3S2","BOS-HD","HD2",5,4,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6468","D3S2","BOS-HD","HD2",5,5,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6469","D3S2","BOS-HD","HD2",5,6,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6470","D3S2","BOS-HD","HD2",5,7,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6471","D3S2","BOS-HD","HD2",5,8,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6472","D3S2","BOS-HD","HD2",5,9,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6473","D3S2","BOS-HD","HD2",5,10,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6474","D3S2","BOS-HD","HD2",5,11,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6475","D3S2","BOS-HD","HD2",5,12,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6476","D3S2","BOS-HD","HD2",5,13,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6477","D3S2","BOS-HD","HD2",5,14,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6478","D3S2","BOS-HD","HD2",5,15,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6479","D3S2","BOS-HD","HD2",5,16,0,11,"F",6,"1","yellow","in",5,137,"regular"
"6480","D3S2","BOS-HD","HD2",5,17,0,11,"F",6,"1","yellow","out",3,137,"regular"
"6481","D3S3","HD-BOS","HD1",2,0,0,0,"F",6,"1","blue","in",5,142,"regular"
"6482","D3S3","HD-BOS","HD1",2,0,0,8,"F",6,"1","yellow","out",3,137,"regular"
"6483","D3S3","HD-BOS","HD1",2,0,1,1,"M",6,"0","blue","in",2,144,"regular"
"6484","D3S3","HD-BOS","HD1",2,0,1,9,"M",6,"1","yellow","in",2,141,"regular"
"6485","D3S3","HD-BOS","HD1",2,0,2,2,"M",6,"1","blue","in",5,147,"regular"
"6486","D3S3","HD-BOS","HD1",2,0,2,10,"M",6,"1","yellow","out",3,146,"regular"
"6487","D3S3","HD-BOS","HD1",2,0,3,3,"F",6,"1","blue","out",3,136,"regular"
"6488","D3S3","HD-BOS","HD1",2,0,3,11,"F",6,"1","yellow","out",3,139,"regular"
"6489","D3S3","HD-BOS","HD1",2,0,4,4,"F",6,"1","blue","in",5,141,"regular"
"6490","D3S3","HD-BOS","HD1",2,0,4,6,"F",6,"1","yellow","out",3,149,"regular"
"6491","D3S3","HD-BOS","HD1",2,0,5,5,"F",6,"1","blue","in",2,145,"regular"
"6492","D3S3","HD-BOS","HD1",2,0,5,7,"M",6,"0","yellow","in",2,140,"regular"
"6493","D3S3","HD-BOS","HD1",2,1,0,0,"F",6,"1","blue","in",2,142,"regular"
"6494","D3S3","HD-BOS","HD1",2,1,0,8,"F",6,"1","yellow","in",2,137,"regular"
"6495","D3S3","HD-BOS","HD1",2,1,1,1,"M",6,"0","blue","in",2,144,"regular"
"6496","D3S3","HD-BOS","HD1",2,1,1,9,"M",6,"1","yellow","in",2,141,"regular"
"6497","D3S3","HD-BOS","HD1",2,1,2,2,"M",6,"1","blue","in",2,147,"regular"
"6498","D3S3","HD-BOS","HD1",2,1,2,10,"M",6,"1","yellow","in",2,146,"regular"
"6499","D3S3","HD-BOS","HD1",2,1,3,3,"F",6,"1","blue","in",2,136,"regular"
"6500","D3S3","HD-BOS","HD1",2,1,3,11,"F",6,"1","yellow","in",2,139,"regular"
"6501","D3S3","HD-BOS","HD1",2,1,4,4,"F",6,"1","blue","in",2,141,"regular"
"6502","D3S3","HD-BOS","HD1",2,1,4,6,"F",6,"1","yellow","in",2,149,"regular"
"6503","D3S3","HD-BOS","HD1",2,1,5,5,"F",6,"1","blue","in",2,145,"regular"
"6504","D3S3","HD-BOS","HD1",2,1,5,7,"M",6,"0","yellow","in",2,140,"regular"
"6505","D3S3","HD-BOS","HD1",2,2,0,0,"F",6,"1","blue","out",3,142,"regular"
"6506","D3S3","HD-BOS","HD1",2,2,0,8,"F",6,"1","yellow","in",5,137,"regular"
"6507","D3S3","HD-BOS","HD1",2,2,1,1,"M",6,"0","blue","in",2,144,"regular"
"6508","D3S3","HD-BOS","HD1",2,2,1,9,"M",6,"1","yellow","in",2,141,"regular"
"6509","D3S3","HD-BOS","HD1",2,2,2,2,"M",6,"1","blue","in",2,147,"regular"
