Order,Location,Session,Game,matchId,roundId,groupId,clientId,Gender,Grade,Older siblings,Younger siblings,role,decision,decisionTime,payoff
SH-BOS,BUR,67-G1,SH1,5,8,2,1,M,6,0,1,blue,in,1422,3
SH-BOS,BUR,67-G1,SH1,5,9,2,1,M,6,0,1,blue,in,1516,3
SH-BOS,BUR,67-G1,SH1,5,10,2,1,M,6,0,1,blue,in,1218,3
SH-BOS,BUR,67-G1,SH1,5,11,2,1,M,6,0,1,blue,in,2031,3
SH-BOS,BUR,67-G1,SH1,5,12,2,1,M,6,0,1,blue,in,1266,3
SH-BOS,BUR,67-G1,SH1,5,13,2,1,M,6,0,1,blue,in,1234,3
SH-BOS,BUR,67-G1,SH1,5,14,2,1,M,6,0,1,blue,in,1109,3
SH-BOS,BUR,67-G1,SH1,5,15,2,1,M,6,0,1,blue,in,1000,3
SH-BOS,BUR,67-G1,SH1,5,16,2,1,M,6,0,1,blue,in,1750,3
SH-BOS,BUR,67-G1,SH1,5,17,2,1,M,6,0,1,blue,in,1437,3
SH-BOS,BUR,67-G1,SH1,5,18,2,1,M,6,0,1,blue,in,1110,3
SH-BOS,BUR,67-G1,SH1,5,19,2,1,M,6,0,1,blue,in,1031,3
SH-BOS,BUR,67-G1,SH1,5,20,2,1,M,6,0,1,blue,in,1782,3
SH-BOS,BUR,67-G1,SH1,5,21,2,1,M,6,0,1,blue,in,1156,3
SH-BOS,BUR,67-G1,SH1,5,22,2,1,M,6,0,1,blue,in,1141,3
SH-BOS,BUR,67-G1,SH1,5,23,2,1,M,6,0,1,blue,in,906,3
SH-BOS,BUR,67-G1,SH2,6,0,1,1,M,6,0,1,blue,in,937,3
SH-BOS,BUR,67-G1,SH2,6,1,1,1,M,6,0,1,blue,in,1125,3
SH-BOS,BUR,67-G1,SH2,6,2,1,1,M,6,0,1,blue,in,1125,3
SH-BOS,BUR,67-G1,SH2,6,3,1,1,M,6,0,1,blue,in,1610,3
SH-BOS,BUR,67-G1,SH2,6,4,1,1,M,6,0,1,blue,in,937,3
SH-BOS,BUR,67-G1,SH2,6,5,1,1,M,6,0,1,blue,in,1187,3
SH-BOS,BUR,67-G1,SH2,6,6,1,1,M,6,0,1,blue,in,1141,3
SH-BOS,BUR,67-G1,SH2,6,7,1,1,M,6,0,1,blue,in,1000,3
SH-BOS,BUR,67-G1,SH2,6,8,1,1,M,6,0,1,blue,in,1015,3
SH-BOS,BUR,67-G1,SH2,6,9,1,1,M,6,0,1,blue,in,1110,3
SH-BOS,BUR,67-G1,SH2,6,10,1,1,M,6,0,1,blue,in,906,3
SH-BOS,BUR,67-G1,SH2,6,11,1,1,M,6,0,1,blue,in,969,3
SH-BOS,BUR,67-G1,SH2,6,12,1,1,M,6,0,1,blue,in,985,3
SH-BOS,BUR,67-G1,SH2,6,13,1,1,M,6,0,1,blue,in,938,3
SH-BOS,BUR,67-G1,SH2,6,14,1,1,M,6,0,1,blue,in,813,3
SH-BOS,BUR,67-G1,SH2,6,15,1,1,M,6,0,1,blue,in,906,3
SH-BOS,BUR,67-G1,SH2,6,16,1,1,M,6,0,1,blue,in,1094,3
SH-BOS,BUR,67-G1,SH2,6,17,1,1,M,6,0,1,blue,in,984,3
SH-BOS,BUR,67-G1,SH2,6,18,1,1,M,6,0,1,blue,in,1000,3
SH-BOS,BUR,67-G1,SH2,6,19,1,1,M,6,0,1,blue,in,1000,3
SH-BOS,BUR,67-G1,SH2,6,20,1,1,M,6,0,1,blue,in,1203,3
SH-BOS,BUR,67-G1,SH2,6,21,1,1,M,6,0,1,blue,in,1079,3
SH-BOS,BUR,67-G1,SH2,6,22,1,1,M,6,0,1,blue,in,1281,3
SH-BOS,BUR,67-G1,SH2,6,23,1,1,M,6,0,1,blue,in,1469,3
SH-BOS,BUR,67-G1,BOS1,7,0,0,1,M,6,0,1,red,green,5234,3
SH-BOS,BUR,67-G1,BOS1,7,1,0,1,M,6,0,1,red,red,2344,5
SH-BOS,BUR,67-G1,BOS1,7,2,0,1,M,6,0,1,red,green,1047,1
SH-BOS,BUR,67-G1,BOS1,7,3,0,1,M,6,0,1,red,red,1188,5
SH-BOS,BUR,67-G1,BOS1,7,4,0,1,M,6,0,1,red,green,937,3
SH-BOS,BUR,67-G1,BOS1,7,5,0,1,M,6,0,1,red,red,2469,1
SH-BOS,BUR,67-G1,BOS1,7,6,0,1,M,6,0,1,red,green,1109,1
SH-BOS,BUR,67-G1,BOS1,7,7,0,1,M,6,0,1,red,red,1328,5
SH-BOS,BUR,67-G1,BOS1,7,8,0,1,M,6,0,1,red,green,1282,3
SH-BOS,BUR,67-G1,BOS1,7,9,0,1,M,6,0,1,red,red,1125,5
SH-BOS,BUR,67-G1,BOS1,7,10,0,1,M,6,0,1,red,green,954,3
SH-BOS,BUR,67-G1,BOS1,7,11,0,1,M,6,0,1,red,red,922,1
SH-BOS,BUR,67-G1,BOS1,7,12,0,1,M,6,0,1,red,green,1109,1
SH-BOS,BUR,67-G1,BOS1,7,13,0,1,M,6,0,1,red,red,954,5
SH-BOS,BUR,67-G1,BOS1,7,14,0,1,M,6,0,1,red,green,1265,3
SH-BOS,BUR,67-G1,BOS1,7,15,0,1,M,6,0,1,red,red,1000,1
SH-BOS,BUR,67-G1,BOS1,7,16,0,1,M,6,0,1,red,green,984,3
SH-BOS,BUR,67-G1,BOS1,7,17,0,1,M,6,0,1,red,red,1235,1
SH-BOS,BUR,67-G1,BOS1,7,18,0,1,M,6,0,1,red,green,954,3
SH-BOS,BUR,67-G1,BOS1,7,19,0,1,M,6,0,1,red,red,1094,1
SH-BOS,BUR,67-G1,BOS1,7,20,0,1,M,6,0,1,red,green,1093,1
SH-BOS,BUR,67-G1,BOS1,7,21,0,1,M,6,0,1,red,red,969,5
SH-BOS,BUR,67-G1,BOS1,7,22,0,1,M,6,0,1,red,green,953,3
SH-BOS,BUR,67-G1,BOS1,7,23,0,1,M,6,0,1,red,red,1016,1
SH-BOS,BUR,67-G1,BOS2,8,0,1,1,M,6,0,1,red,green,2781,3
SH-BOS,BUR,67-G1,BOS2,8,1,1,1,M,6,0,1,red,red,1094,5
SH-BOS,BUR,67-G1,BOS2,8,2,1,1,M,6,0,1,red,green,922,3
SH-BOS,BUR,67-G1,BOS2,8,3,1,1,M,6,0,1,red,red,953,1
SH-BOS,BUR,67-G1,BOS2,8,4,1,1,M,6,0,1,red,green,1000,3
SH-BOS,BUR,67-G1,BOS2,8,5,1,1,M,6,0,1,red,red,891,1
SH-BOS,BUR,67-G1,BOS2,8,6,1,1,M,6,0,1,red,red,1672,1
SH-BOS,BUR,67-G1,BOS2,8,7,1,1,M,6,0,1,red,red,1156,5
SH-BOS,BUR,67-G1,BOS2,8,8,1,1,M,6,0,1,red,green,953,1
SH-BOS,BUR,67-G1,BOS2,8,9,1,1,M,6,0,1,red,red,1015,1
SH-BOS,BUR,67-G1,BOS2,8,10,1,1,M,6,0,1,red,red,938,1
SH-BOS,BUR,67-G1,BOS2,8,11,1,1,M,6,0,1,red,red,1094,5
SH-BOS,BUR,67-G1,BOS2,8,12,1,1,M,6,0,1,red,green,750,1
SH-BOS,BUR,67-G1,BOS2,8,13,1,1,M,6,0,1,red,red,1093,1
SH-BOS,BUR,67-G1,BOS2,8,14,1,1,M,6,0,1,red,red,1031,5
SH-BOS,BUR,67-G1,BOS2,8,15,1,1,M,6,0,1,red,red,922,1
SH-BOS,BUR,67-G1,BOS2,8,16,1,1,M,6,0,1,red,red,1125,1
SH-BOS,BUR,67-G1,BOS2,8,17,1,1,M,6,0,1,red,green,922,1
SH-BOS,BUR,67-G1,BOS2,8,18,1,1,M,6,0,1,red,red,890,1
SH-BOS,BUR,67-G1,BOS2,8,19,1,1,M,6,0,1,red,green,766,3
SH-BOS,BUR,67-G1,BOS2,8,20,1,1,M,6,0,1,red,red,938,5
SH-BOS,BUR,67-G1,BOS2,8,21,1,1,M,6,0,1,red,green,813,1
SH-BOS,BUR,67-G1,BOS2,8,22,1,1,M,6,0,1,red,red,1078,1
SH-BOS,BUR,67-G1,BOS2,8,23,1,1,M,6,0,1,red,green,719,3
SH-BOS,BUR,67-G1,SH1,5,0,1,4,F,7,2,0,blue,out,15779,2
SH-BOS,BUR,67-G1,SH1,5,1,1,4,F,7,2,0,blue,in,12683,1
SH-BOS,BUR,67-G1,SH1,5,2,1,4,F,7,2,0,blue,in,3954,3
SH-BOS,BUR,67-G1,SH1,5,3,1,4,F,7,2,0,blue,in,7639,3
SH-BOS,BUR,67-G1,SH1,5,4,1,4,F,7,2,0,blue,in,3722,3
SH-BOS,BUR,67-G1,SH1,5,5,1,4,F,7,2,0,blue,in,3695,3
SH-BOS,BUR,67-G1,SH1,5,6,1,4,F,7,2,0,blue,in,3542,3
SH-BOS,BUR,67-G1,SH1,5,7,1,4,F,7,2,0,blue,in,2071,3
SH-BOS,BUR,67-G1,SH1,5,8,1,4,F,7,2,0,blue,in,1865,3
SH-BOS,BUR,67-G1,SH1,5,9,1,4,F,7,2,0,blue,in,1641,3
SH-BOS,BUR,67-G1,SH1,5,10,1,4,F,7,2,0,blue,in,1296,3
SH-BOS,BUR,67-G1,SH1,5,11,1,4,F,7,2,0,blue,in,1965,3
SH-BOS,BUR,67-G1,SH1,5,12,1,4,F,7,2,0,blue,in,2424,3
SH-BOS,BUR,67-G1,SH1,5,13,1,4,F,7,2,0,blue,in,2289,3
SH-BOS,BUR,67-G1,SH1,5,14,1,4,F,7,2,0,blue,in,2098,3
SH-BOS,BUR,67-G1,SH1,5,15,1,4,F,7,2,0,blue,in,5152,3
SH-BOS,BUR,67-G1,SH1,5,16,1,4,F,7,2,0,blue,in,1690,3
SH-BOS,BUR,67-G1,SH1,5,17,1,4,F,7,2,0,blue,in,1378,3
SH-BOS,BUR,67-G1,SH1,5,18,1,4,F,7,2,0,blue,in,1233,3
SH-BOS,BUR,67-G1,SH1,5,19,1,4,F,7,2,0,blue,in,1374,3
SH-BOS,BUR,67-G1,SH1,5,20,1,4,F,7,2,0,blue,in,2146,3
SH-BOS,BUR,67-G1,SH1,5,21,1,4,F,7,2,0,blue,in,1529,3
SH-BOS,BUR,67-G1,SH1,5,22,1,4,F,7,2,0,blue,in,1656,3
SH-BOS,BUR,67-G1,SH1,5,23,1,4,F,7,2,0,blue,in,1356,3
SH-BOS,BUR,67-G1,SH2,6,0,4,4,F,7,2,0,blue,in,1959,3
SH-BOS,BUR,67-G1,SH2,6,1,4,4,F,7,2,0,blue,in,1421,3
SH-BOS,BUR,67-G1,SH2,6,2,4,4,F,7,2,0,blue,in,1097,3
SH-BOS,BUR,67-G1,SH2,6,3,4,4,F,7,2,0,blue,in,1014,3
SH-BOS,BUR,67-G1,SH2,6,4,4,4,F,7,2,0,blue,in,914,3
SH-BOS,BUR,67-G1,SH2,6,5,4,4,F,7,2,0,blue,in,1208,3
SH-BOS,BUR,67-G1,SH2,6,6,4,4,F,7,2,0,blue,in,1149,3
SH-BOS,BUR,67-G1,SH2,6,7,4,4,F,7,2,0,blue,in,1039,3
SH-BOS,BUR,67-G1,SH2,6,8,4,4,F,7,2,0,blue,in,675,3
SH-BOS,BUR,67-G1,SH2,6,9,4,4,F,7,2,0,blue,in,1107,3
SH-BOS,BUR,67-G1,SH2,6,10,4,4,F,7,2,0,blue,in,1103,3
SH-BOS,BUR,67-G1,SH2,6,11,4,4,F,7,2,0,blue,in,896,3
SH-BOS,BUR,67-G1,SH2,6,12,4,4,F,7,2,0,blue,in,1057,3
SH-BOS,BUR,67-G1,SH2,6,13,4,4,F,7,2,0,blue,in,519,3
SH-BOS,BUR,67-G1,SH2,6,14,4,4,F,7,2,0,blue,in,774,3
SH-BOS,BUR,67-G1,SH2,6,15,4,4,F,7,2,0,blue,in,951,3
SH-BOS,BUR,67-G1,SH2,6,16,4,4,F,7,2,0,blue,in,1080,3
SH-BOS,BUR,67-G1,SH2,6,17,4,4,F,7,2,0,blue,in,865,3
SH-BOS,BUR,67-G1,SH2,6,18,4,4,F,7,2,0,blue,in,995,3
SH-BOS,BUR,67-G1,SH2,6,19,4,4,F,7,2,0,blue,in,546,3
SH-BOS,BUR,67-G1,SH2,6,20,4,4,F,7,2,0,blue,in,1279,3
SH-BOS,BUR,67-G1,SH2,6,21,4,4,F,7,2,0,blue,in,5362,3
SH-BOS,BUR,67-G1,SH2,6,22,4,4,F,7,2,0,blue,in,1066,3
SH-BOS,BUR,67-G1,SH2,6,23,4,4,F,7,2,0,blue,in,1002,3
SH-BOS,BUR,67-G1,BOS1,7,0,4,4,F,7,2,0,red,red,3064,5
SH-BOS,BUR,67-G1,BOS1,7,1,4,4,F,7,2,0,red,green,3743,3
SH-BOS,BUR,67-G1,BOS1,7,2,4,4,F,7,2,0,red,red,2406,5
SH-BOS,BUR,67-G1,BOS1,7,3,4,4,F,7,2,0,red,green,2248,3
SH-BOS,BUR,67-G1,BOS1,7,4,4,4,F,7,2,0,red,red,1791,5
SH-BOS,BUR,67-G1,BOS1,7,5,4,4,F,7,2,0,red,green,1456,3
SH-BOS,BUR,67-G1,BOS1,7,6,4,4,F,7,2,0,red,red,1613,5
SH-BOS,BUR,67-G1,BOS1,7,7,4,4,F,7,2,0,red,green,1692,3
SH-BOS,BUR,67-G1,BOS1,7,8,4,4,F,7,2,0,red,red,1585,5
SH-BOS,BUR,67-G1,BOS1,7,9,4,4,F,7,2,0,red,green,1547,3
SH-BOS,BUR,67-G1,BOS1,7,10,4,4,F,7,2,0,red,red,1435,5
SH-BOS,BUR,67-G1,BOS1,7,11,4,4,F,7,2,0,red,green,2526,3
SH-BOS,BUR,67-G1,BOS1,7,12,4,4,F,7,2,0,red,red,4187,5
SH-BOS,BUR,67-G1,BOS1,7,13,4,4,F,7,2,0,red,green,2297,3
SH-BOS,BUR,67-G1,BOS1,7,14,4,4,F,7,2,0,red,red,1690,5
SH-BOS,BUR,67-G1,BOS1,7,15,4,4,F,7,2,0,red,green,1595,3
SH-BOS,BUR,67-G1,BOS1,7,16,4,4,F,7,2,0,red,red,1994,5
SH-BOS,BUR,67-G1,BOS1,7,17,4,4,F,7,2,0,red,green,1820,3
SH-BOS,BUR,67-G1,BOS1,7,18,4,4,F,7,2,0,red,red,1498,5
SH-BOS,BUR,67-G1,BOS1,7,19,4,4,F,7,2,0,red,green,1603,3
SH-BOS,BUR,67-G1,BOS1,7,20,4,4,F,7,2,0,red,red,2826,5
SH-BOS,BUR,67-G1,BOS1,7,21,4,4,F,7,2,0,red,green,2040,3
SH-BOS,BUR,67-G1,BOS1,7,22,4,4,F,7,2,0,red,red,1459,5
SH-BOS,BUR,67-G1,BOS1,7,23,4,4,F,7,2,0,red,green,1470,3
SH-BOS,BUR,67-G1,BOS2,8,0,2,4,F,7,2,0,red,red,1875,1
SH-BOS,BUR,67-G1,BOS2,8,1,2,4,F,7,2,0,red,red,1194,1
SH-BOS,BUR,67-G1,BOS2,8,2,2,4,F,7,2,0,red,red,1633,1
SH-BOS,BUR,67-G1,BOS2,8,3,2,4,F,7,2,0,red,red,3035,1
SH-BOS,BUR,67-G1,BOS2,8,4,2,4,F,7,2,0,red,green,2246,3
SH-BOS,BUR,67-G1,BOS2,8,5,2,4,F,7,2,0,red,red,2000,5
SH-BOS,BUR,67-G1,BOS2,8,6,2,4,F,7,2,0,red,green,1641,3
SH-BOS,BUR,67-G1,BOS2,8,7,2,4,F,7,2,0,red,red,1473,5
SH-BOS,BUR,67-G1,BOS2,8,8,2,4,F,7,2,0,red,green,1369,3
SH-BOS,BUR,67-G1,BOS2,8,9,2,4,F,7,2,0,red,red,1235,5
SH-BOS,BUR,67-G1,BOS2,8,10,2,4,F,7,2,0,red,green,1276,3
SH-BOS,BUR,67-G1,BOS2,8,11,2,4,F,7,2,0,red,red,1418,5
SH-BOS,BUR,67-G1,BOS2,8,12,2,4,F,7,2,0,red,green,1166,3
SH-BOS,BUR,67-G1,BOS2,8,13,2,4,F,7,2,0,red,red,1129,5
SH-BOS,BUR,67-G1,BOS2,8,14,2,4,F,7,2,0,red,green,1483,3
SH-BOS,BUR,67-G1,BOS2,8,15,2,4,F,7,2,0,red,red,919,5
SH-BOS,BUR,67-G1,BOS2,8,16,2,4,F,7,2,0,red,green,1240,3
SH-BOS,BUR,67-G1,BOS2,8,17,2,4,F,7,2,0,red,red,1138,5
SH-BOS,BUR,67-G1,BOS2,8,18,2,4,F,7,2,0,red,green,1219,3
SH-BOS,BUR,67-G1,BOS2,8,19,2,4,F,7,2,0,red,red,1260,5
SH-BOS,BUR,67-G1,BOS2,8,20,2,4,F,7,2,0,red,green,975,3
SH-BOS,BUR,67-G1,BOS2,8,21,2,4,F,7,2,0,red,red,1035,5
SH-BOS,BUR,67-G1,BOS2,8,22,2,4,F,7,2,0,red,green,1371,3
SH-BOS,BUR,67-G1,BOS2,8,23,2,4,F,7,2,0,red,red,2212,5
SH-BOS,BUR,67-G1,SH1,5,0,0,0,M,6,1,0,yellow,in,1946,1
SH-BOS,BUR,67-G1,SH1,5,1,0,0,M,6,1,0,yellow,in,5990,3
SH-BOS,BUR,67-G1,SH1,5,2,0,0,M,6,1,0,yellow,in,1130,3
SH-BOS,BUR,67-G1,SH1,5,3,0,0,M,6,1,0,yellow,in,2283,1
SH-BOS,BUR,67-G1,SH1,5,4,0,0,M,6,1,0,yellow,in,1607,3
SH-BOS,BUR,67-G1,SH1,5,5,0,0,M,6,1,0,yellow,in,1058,3
SH-BOS,BUR,67-G1,SH1,5,6,0,0,M,6,1,0,yellow,out,993,2
SH-BOS,BUR,67-G1,SH1,5,7,0,0,M,6,1,0,yellow,in,1264,3
SH-BOS,BUR,67-G1,SH1,5,8,0,0,M,6,1,0,yellow,out,825,2
SH-BOS,BUR,67-G1,SH1,5,9,0,0,M,6,1,0,yellow,in,2151,3
SH-BOS,BUR,67-G1,SH1,5,10,0,0,M,6,1,0,yellow,out,1482,2
SH-BOS,BUR,67-G1,SH1,5,11,0,0,M,6,1,0,yellow,in,1739,1
SH-BOS,BUR,67-G1,SH1,5,12,0,0,M,6,1,0,yellow,in,627,1
SH-BOS,BUR,67-G1,SH1,5,13,0,0,M,6,1,0,yellow,in,1019,3
SH-BOS,BUR,67-G1,SH1,5,14,0,0,M,6,1,0,yellow,in,979,1
SH-BOS,BUR,67-G1,SH1,5,15,0,0,M,6,1,0,yellow,out,3321,2
SH-BOS,BUR,67-G1,SH1,5,16,0,0,M,6,1,0,yellow,out,587,2
SH-BOS,BUR,67-G1,SH1,5,17,0,0,M,6,1,0,yellow,out,772,2
SH-BOS,BUR,67-G1,SH1,5,18,0,0,M,6,1,0,yellow,out,855,2
SH-BOS,BUR,67-G1,SH1,5,19,0,0,M,6,1,0,yellow,out,1068,2
SH-BOS,BUR,67-G1,SH1,5,20,0,0,M,6,1,0,yellow,out,1068,2
SH-BOS,BUR,67-G1,SH1,5,21,0,0,M,6,1,0,yellow,out,557,2
SH-BOS,BUR,67-G1,SH1,5,22,0,0,M,6,1,0,yellow,out,738,2
SH-BOS,BUR,67-G1,SH1,5,23,0,0,M,6,1,0,yellow,out,745,2
SH-BOS,BUR,67-G1,SH2,6,0,0,0,M,6,1,0,yellow,in,794,1
SH-BOS,BUR,67-G1,SH2,6,1,0,0,M,6,1,0,yellow,in,892,1
SH-BOS,BUR,67-G1,SH2,6,2,0,0,M,6,1,0,yellow,in,1051,3
SH-BOS,BUR,67-G1,SH2,6,3,0,0,M,6,1,0,yellow,in,711,1
SH-BOS,BUR,67-G1,SH2,6,4,0,0,M,6,1,0,yellow,out,945,2
SH-BOS,BUR,67-G1,SH2,6,5,0,0,M,6,1,0,yellow,out,586,2
SH-BOS,BUR,67-G1,SH2,6,6,0,0,M,6,1,0,yellow,out,603,2
SH-BOS,BUR,67-G1,SH2,6,7,0,0,M,6,1,0,yellow,in,1499,1
SH-BOS,BUR,67-G1,SH2,6,8,0,0,M,6,1,0,yellow,in,604,1
SH-BOS,BUR,67-G1,SH2,6,9,0,0,M,6,1,0,yellow,in,666,3
SH-BOS,BUR,67-G1,SH2,6,10,0,0,M,6,1,0,yellow,in,491,1
SH-BOS,BUR,67-G1,SH2,6,11,0,0,M,6,1,0,yellow,in,156,3
SH-BOS,BUR,67-G1,SH2,6,12,0,0,M,6,1,0,yellow,in,851,1
SH-BOS,BUR,67-G1,SH2,6,13,0,0,M,6,1,0,yellow,in,883,1
SH-BOS,BUR,67-G1,SH2,6,14,0,0,M,6,1,0,yellow,in,1324,3
SH-BOS,BUR,67-G1,SH2,6,15,0,0,M,6,1,0,yellow,in,1921,1
SH-BOS,BUR,67-G1,SH2,6,16,0,0,M,6,1,0,yellow,out,2466,2
SH-BOS,BUR,67-G1,SH2,6,17,0,0,M,6,1,0,yellow,out,1113,2
SH-BOS,BUR,67-G1,SH2,6,18,0,0,M,6,1,0,yellow,out,2796,2
SH-BOS,BUR,67-G1,SH2,6,19,0,0,M,6,1,0,yellow,in,9528,1
SH-BOS,BUR,67-G1,SH2,6,20,0,0,M,6,1,0,yellow,in,811,3
SH-BOS,BUR,67-G1,SH2,6,21,0,0,M,6,1,0,yellow,in,935,3
SH-BOS,BUR,67-G1,SH2,6,22,0,0,M,6,1,0,yellow,in,1310,1
SH-BOS,BUR,67-G1,SH2,6,23,0,0,M,6,1,0,yellow,in,668,1
SH-BOS,BUR,67-G1,BOS1,7,0,4,0,M,6,1,0,green,red,5711,3
SH-BOS,BUR,67-G1,BOS1,7,1,4,0,M,6,1,0,green,green,944,5
SH-BOS,BUR,67-G1,BOS1,7,2,4,0,M,6,1,0,green,red,1547,3
SH-BOS,BUR,67-G1,BOS1,7,3,4,0,M,6,1,0,green,green,821,5
SH-BOS,BUR,67-G1,BOS1,7,4,4,0,M,6,1,0,green,red,978,3
SH-BOS,BUR,67-G1,BOS1,7,5,4,0,M,6,1,0,green,green,1803,5
SH-BOS,BUR,67-G1,BOS1,7,6,4,0,M,6,1,0,green,red,1297,3
SH-BOS,BUR,67-G1,BOS1,7,7,4,0,M,6,1,0,green,green,1001,5
SH-BOS,BUR,67-G1,BOS1,7,8,4,0,M,6,1,0,green,red,2112,3
SH-BOS,BUR,67-G1,BOS1,7,9,4,0,M,6,1,0,green,green,1031,5
SH-BOS,BUR,67-G1,BOS1,7,10,4,0,M,6,1,0,green,red,737,3
SH-BOS,BUR,67-G1,BOS1,7,11,4,0,M,6,1,0,green,green,617,5
SH-BOS,BUR,67-G1,BOS1,7,12,4,0,M,6,1,0,green,red,1192,3
SH-BOS,BUR,67-G1,BOS1,7,13,4,0,M,6,1,0,green,green,2119,5
SH-BOS,BUR,67-G1,BOS1,7,14,4,0,M,6,1,0,green,red,2606,3
SH-BOS,BUR,67-G1,BOS1,7,15,4,0,M,6,1,0,green,green,1609,5
SH-BOS,BUR,67-G1,BOS1,7,16,4,0,M,6,1,0,green,red,1232,3
SH-BOS,BUR,67-G1,BOS1,7,17,4,0,M,6,1,0,green,green,1217,5
SH-BOS,BUR,67-G1,BOS1,7,18,4,0,M,6,1,0,green,red,1136,3
SH-BOS,BUR,67-G1,BOS1,7,19,4,0,M,6,1,0,green,green,613,5
SH-BOS,BUR,67-G1,BOS1,7,20,4,0,M,6,1,0,green,red,785,3
SH-BOS,BUR,67-G1,BOS1,7,21,4,0,M,6,1,0,green,green,645,5
SH-BOS,BUR,67-G1,BOS1,7,22,4,0,M,6,1,0,green,red,573,3
SH-BOS,BUR,67-G1,BOS1,7,23,4,0,M,6,1,0,green,green,669,5
SH-BOS,BUR,67-G1,BOS2,8,0,2,0,M,6,1,0,green,green,1837,1
SH-BOS,BUR,67-G1,BOS2,8,1,2,0,M,6,1,0,green,green,3078,1
SH-BOS,BUR,67-G1,BOS2,8,2,2,0,M,6,1,0,green,green,1283,1
SH-BOS,BUR,67-G1,BOS2,8,3,2,0,M,6,1,0,green,green,1099,1
SH-BOS,BUR,67-G1,BOS2,8,4,2,0,M,6,1,0,green,green,1026,5
SH-BOS,BUR,67-G1,BOS2,8,5,2,0,M,6,1,0,green,red,1362,3
SH-BOS,BUR,67-G1,BOS2,8,6,2,0,M,6,1,0,green,green,682,5
SH-BOS,BUR,67-G1,BOS2,8,7,2,0,M,6,1,0,green,red,1556,3
SH-BOS,BUR,67-G1,BOS2,8,8,2,0,M,6,1,0,green,green,653,5
SH-BOS,BUR,67-G1,BOS2,8,9,2,0,M,6,1,0,green,red,973,3
SH-BOS,BUR,67-G1,BOS2,8,10,2,0,M,6,1,0,green,green,707,5
SH-BOS,BUR,67-G1,BOS2,8,11,2,0,M,6,1,0,green,red,554,3
SH-BOS,BUR,67-G1,BOS2,8,12,2,0,M,6,1,0,green,green,675,5
SH-BOS,BUR,67-G1,BOS2,8,13,2,0,M,6,1,0,green,red,566,3
SH-BOS,BUR,67-G1,BOS2,8,14,2,0,M,6,1,0,green,green,810,5
SH-BOS,BUR,67-G1,BOS2,8,15,2,0,M,6,1,0,green,red,845,3
SH-BOS,BUR,67-G1,BOS2,8,16,2,0,M,6,1,0,green,green,582,5
SH-BOS,BUR,67-G1,BOS2,8,17,2,0,M,6,1,0,green,red,694,3
SH-BOS,BUR,67-G1,BOS2,8,18,2,0,M,6,1,0,green,green,1005,5
SH-BOS,BUR,67-G1,BOS2,8,19,2,0,M,6,1,0,green,red,1372,3
SH-BOS,BUR,67-G1,BOS2,8,20,2,0,M,6,1,0,green,green,8074,5
SH-BOS,BUR,67-G1,BOS2,8,21,2,0,M,6,1,0,green,red,880,3
SH-BOS,BUR,67-G1,BOS2,8,22,2,0,M,6,1,0,green,green,670,5
SH-BOS,BUR,67-G1,BOS2,8,23,2,0,M,6,1,0,green,red,488,3
SH-BOS,BUR,67-G1,SH1,5,0,1,10,F,7,0,0,yellow,in,11746,1
SH-BOS,BUR,67-G1,SH1,5,1,1,10,F,7,0,0,yellow,out,6882,2
SH-BOS,BUR,67-G1,SH1,5,2,1,10,F,7,0,0,yellow,in,4603,3
SH-BOS,BUR,67-G1,SH1,5,3,1,10,F,7,0,0,yellow,in,1937,3
SH-BOS,BUR,67-G1,SH1,5,4,1,10,F,7,0,0,yellow,in,1331,3
SH-BOS,BUR,67-G1,SH1,5,5,1,10,F,7,0,0,yellow,in,1910,3
SH-BOS,BUR,67-G1,SH1,5,6,1,10,F,7,0,0,yellow,in,1218,3
SH-BOS,BUR,67-G1,SH1,5,7,1,10,F,7,0,0,yellow,in,1899,3
SH-BOS,BUR,67-G1,SH1,5,8,1,10,F,7,0,0,yellow,in,1161,3
SH-BOS,BUR,67-G1,SH1,5,9,1,10,F,7,0,0,yellow,in,1094,3
SH-BOS,BUR,67-G1,SH1,5,10,1,10,F,7,0,0,yellow,in,1019,3
SH-BOS,BUR,67-G1,SH1,5,11,1,10,F,7,0,0,yellow,in,972,3
SH-BOS,BUR,67-G1,SH1,5,12,1,10,F,7,0,0,yellow,in,1087,3
SH-BOS,BUR,67-G1,SH1,5,13,1,10,F,7,0,0,yellow,in,1125,3
SH-BOS,BUR,67-G1,SH1,5,14,1,10,F,7,0,0,yellow,in,1012,3
SH-BOS,BUR,67-G1,SH1,5,15,1,10,F,7,0,0,yellow,in,1173,3
SH-BOS,BUR,67-G1,SH1,5,16,1,10,F,7,0,0,yellow,in,1124,3
SH-BOS,BUR,67-G1,SH1,5,17,1,10,F,7,0,0,yellow,in,767,3
SH-BOS,BUR,67-G1,SH1,5,18,1,10,F,7,0,0,yellow,in,828,3
SH-BOS,BUR,67-G1,SH1,5,19,1,10,F,7,0,0,yellow,in,922,3
SH-BOS,BUR,67-G1,SH1,5,20,1,10,F,7,0,0,yellow,in,1000,3
SH-BOS,BUR,67-G1,SH1,5,21,1,10,F,7,0,0,yellow,in,812,3
SH-BOS,BUR,67-G1,SH1,5,22,1,10,F,7,0,0,yellow,in,1156,3
